pair_type,key,domain_a,class_a,relative_path_a,sha256_a,domain_b,class_b,relative_path_b,sha256_b
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__11.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__11.wav,64434acb606adce6ed234c8353e109b40c20be0405993743f79484749646b50a,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__11.wav,64434acb606adce6ed234c8353e109b40c20be0405993743f79484749646b50a
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__12.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__12.wav,1127c2b69006277d611a5cc14df29a0dcf1c02c76f6d5c872863686434c46605,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__12.wav,1127c2b69006277d611a5cc14df29a0dcf1c02c76f6d5c872863686434c46605
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__12.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__12.wav,1127c2b69006277d611a5cc14df29a0dcf1c02c76f6d5c872863686434c46605,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__12.wav,1127c2b69006277d611a5cc14df29a0dcf1c02c76f6d5c872863686434c46605
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__12.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__12.wav,1127c2b69006277d611a5cc14df29a0dcf1c02c76f6d5c872863686434c46605,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__12.wav,1127c2b69006277d611a5cc14df29a0dcf1c02c76f6d5c872863686434c46605
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__13.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__13.wav,7e0be80e8d90e698a5b5142e1dd5a58701ee2f5cd98f19e22d2189d0de5b3466,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__13.wav,7e0be80e8d90e698a5b5142e1dd5a58701ee2f5cd98f19e22d2189d0de5b3466
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__13.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__13.wav,7e0be80e8d90e698a5b5142e1dd5a58701ee2f5cd98f19e22d2189d0de5b3466,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__13.wav,7e0be80e8d90e698a5b5142e1dd5a58701ee2f5cd98f19e22d2189d0de5b3466
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__13.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__13.wav,7e0be80e8d90e698a5b5142e1dd5a58701ee2f5cd98f19e22d2189d0de5b3466,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__13.wav,7e0be80e8d90e698a5b5142e1dd5a58701ee2f5cd98f19e22d2189d0de5b3466
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__14.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__14.wav,f96e17416faadb7443ab662182b8a80db3950a343d068872ce9b31654ec20613,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__14.wav,f96e17416faadb7443ab662182b8a80db3950a343d068872ce9b31654ec20613
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__14.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__14.wav,f96e17416faadb7443ab662182b8a80db3950a343d068872ce9b31654ec20613,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__14.wav,f96e17416faadb7443ab662182b8a80db3950a343d068872ce9b31654ec20613
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__14.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__14.wav,f96e17416faadb7443ab662182b8a80db3950a343d068872ce9b31654ec20613,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__14.wav,f96e17416faadb7443ab662182b8a80db3950a343d068872ce9b31654ec20613
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__15.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__15.wav,5f1da7243a831babd62d868706a9dde8e8c4eff2233e20373f4b17aeb95ca9e2,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__15.wav,5f1da7243a831babd62d868706a9dde8e8c4eff2233e20373f4b17aeb95ca9e2
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__15.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__15.wav,5f1da7243a831babd62d868706a9dde8e8c4eff2233e20373f4b17aeb95ca9e2,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__15.wav,5f1da7243a831babd62d868706a9dde8e8c4eff2233e20373f4b17aeb95ca9e2
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__15.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__15.wav,5f1da7243a831babd62d868706a9dde8e8c4eff2233e20373f4b17aeb95ca9e2,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__15.wav,5f1da7243a831babd62d868706a9dde8e8c4eff2233e20373f4b17aeb95ca9e2
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__16.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__16.wav,f963da63bfd738a4d94ce9b96a71a40a49e6e39680b97b459eec4fe7b7076d05,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__16.wav,f963da63bfd738a4d94ce9b96a71a40a49e6e39680b97b459eec4fe7b7076d05
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__16.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__16.wav,f963da63bfd738a4d94ce9b96a71a40a49e6e39680b97b459eec4fe7b7076d05,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__16.wav,f963da63bfd738a4d94ce9b96a71a40a49e6e39680b97b459eec4fe7b7076d05
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__16.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__16.wav,f963da63bfd738a4d94ce9b96a71a40a49e6e39680b97b459eec4fe7b7076d05,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__16.wav,f963da63bfd738a4d94ce9b96a71a40a49e6e39680b97b459eec4fe7b7076d05
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__17.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__17.wav,31d8f7b3696db93fa236fae1e560eefa1615682f9775ce1a0349d737e5ee08a7,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__17.wav,31d8f7b3696db93fa236fae1e560eefa1615682f9775ce1a0349d737e5ee08a7
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__17.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__17.wav,31d8f7b3696db93fa236fae1e560eefa1615682f9775ce1a0349d737e5ee08a7,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__17.wav,31d8f7b3696db93fa236fae1e560eefa1615682f9775ce1a0349d737e5ee08a7
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__17.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__17.wav,31d8f7b3696db93fa236fae1e560eefa1615682f9775ce1a0349d737e5ee08a7,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__17.wav,31d8f7b3696db93fa236fae1e560eefa1615682f9775ce1a0349d737e5ee08a7
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__18.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__18.wav,396a2dbc23168be8fab296d41984febea82688f1cdad7423e3329a0fde95913b,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__18.wav,396a2dbc23168be8fab296d41984febea82688f1cdad7423e3329a0fde95913b
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__18.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__18.wav,396a2dbc23168be8fab296d41984febea82688f1cdad7423e3329a0fde95913b,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__18.wav,396a2dbc23168be8fab296d41984febea82688f1cdad7423e3329a0fde95913b
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__18.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__18.wav,396a2dbc23168be8fab296d41984febea82688f1cdad7423e3329a0fde95913b,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__18.wav,396a2dbc23168be8fab296d41984febea82688f1cdad7423e3329a0fde95913b
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__19.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__19.wav,49b16b838cdd2f1d37242f1444de7cbce13b1f7adb8cf733145f1a3a8304c526,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__19.wav,49b16b838cdd2f1d37242f1444de7cbce13b1f7adb8cf733145f1a3a8304c526
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__19.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__19.wav,49b16b838cdd2f1d37242f1444de7cbce13b1f7adb8cf733145f1a3a8304c526,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__19.wav,49b16b838cdd2f1d37242f1444de7cbce13b1f7adb8cf733145f1a3a8304c526
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__19.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__19.wav,49b16b838cdd2f1d37242f1444de7cbce13b1f7adb8cf733145f1a3a8304c526,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__19.wav,49b16b838cdd2f1d37242f1444de7cbce13b1f7adb8cf733145f1a3a8304c526
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__2.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__2.wav,3bbc96adabb0918418e27e8edd0b01b37619032927792fec79115ccaee2d64e7,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__2.wav,3bbc96adabb0918418e27e8edd0b01b37619032927792fec79115ccaee2d64e7
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__2.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__2.wav,3bbc96adabb0918418e27e8edd0b01b37619032927792fec79115ccaee2d64e7,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__2.wav,3bbc96adabb0918418e27e8edd0b01b37619032927792fec79115ccaee2d64e7
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__2.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__2.wav,3bbc96adabb0918418e27e8edd0b01b37619032927792fec79115ccaee2d64e7,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__2.wav,3bbc96adabb0918418e27e8edd0b01b37619032927792fec79115ccaee2d64e7
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__20.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__20.wav,c748ce0c914707662960317653b0adec57306ef9191c785abb74e5081e90724e,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__20.wav,c748ce0c914707662960317653b0adec57306ef9191c785abb74e5081e90724e
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__20.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__20.wav,c748ce0c914707662960317653b0adec57306ef9191c785abb74e5081e90724e,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__20.wav,c748ce0c914707662960317653b0adec57306ef9191c785abb74e5081e90724e
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__20.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__20.wav,c748ce0c914707662960317653b0adec57306ef9191c785abb74e5081e90724e,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__20.wav,c748ce0c914707662960317653b0adec57306ef9191c785abb74e5081e90724e
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__3.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__3.wav,eece38e23e5364dc99867baf51736075ef5b5d04bd25d06a7c2b72f933bbb4b9,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__3.wav,eece38e23e5364dc99867baf51736075ef5b5d04bd25d06a7c2b72f933bbb4b9
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__3.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__3.wav,eece38e23e5364dc99867baf51736075ef5b5d04bd25d06a7c2b72f933bbb4b9,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__3.wav,eece38e23e5364dc99867baf51736075ef5b5d04bd25d06a7c2b72f933bbb4b9
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__3.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__3.wav,eece38e23e5364dc99867baf51736075ef5b5d04bd25d06a7c2b72f933bbb4b9,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__3.wav,eece38e23e5364dc99867baf51736075ef5b5d04bd25d06a7c2b72f933bbb4b9
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__4.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__4.wav,7ff6d515eb7217a220682fcd86b38de66b1587f40e97f2c0859cfe14181dd818,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__4.wav,7ff6d515eb7217a220682fcd86b38de66b1587f40e97f2c0859cfe14181dd818
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__4.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__4.wav,7ff6d515eb7217a220682fcd86b38de66b1587f40e97f2c0859cfe14181dd818,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__4.wav,7ff6d515eb7217a220682fcd86b38de66b1587f40e97f2c0859cfe14181dd818
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__4.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__4.wav,7ff6d515eb7217a220682fcd86b38de66b1587f40e97f2c0859cfe14181dd818,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__4.wav,7ff6d515eb7217a220682fcd86b38de66b1587f40e97f2c0859cfe14181dd818
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__5.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__5.wav,02f43ac7134baef3e083a0ad2f190e339fc5572b22916688fb29ac95a0f3e195,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__5.wav,02f43ac7134baef3e083a0ad2f190e339fc5572b22916688fb29ac95a0f3e195
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__5.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__5.wav,02f43ac7134baef3e083a0ad2f190e339fc5572b22916688fb29ac95a0f3e195,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__5.wav,02f43ac7134baef3e083a0ad2f190e339fc5572b22916688fb29ac95a0f3e195
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__5.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__5.wav,02f43ac7134baef3e083a0ad2f190e339fc5572b22916688fb29ac95a0f3e195,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__5.wav,02f43ac7134baef3e083a0ad2f190e339fc5572b22916688fb29ac95a0f3e195
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__6.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__6.wav,cd2836fb5916bfc6601f92b291ed177120b108ecabe2cff990ff83bcbd01c31d,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__6.wav,cd2836fb5916bfc6601f92b291ed177120b108ecabe2cff990ff83bcbd01c31d
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__6.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__6.wav,cd2836fb5916bfc6601f92b291ed177120b108ecabe2cff990ff83bcbd01c31d,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__6.wav,cd2836fb5916bfc6601f92b291ed177120b108ecabe2cff990ff83bcbd01c31d
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__6.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__6.wav,cd2836fb5916bfc6601f92b291ed177120b108ecabe2cff990ff83bcbd01c31d,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__6.wav,cd2836fb5916bfc6601f92b291ed177120b108ecabe2cff990ff83bcbd01c31d
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__7.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__7.wav,f9d7e661142f725aadab018869abd17d0d045e1e44bb46c34166a7010e97b2ca,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__7.wav,f9d7e661142f725aadab018869abd17d0d045e1e44bb46c34166a7010e97b2ca
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__7.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__7.wav,f9d7e661142f725aadab018869abd17d0d045e1e44bb46c34166a7010e97b2ca,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__7.wav,f9d7e661142f725aadab018869abd17d0d045e1e44bb46c34166a7010e97b2ca
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__7.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__7.wav,f9d7e661142f725aadab018869abd17d0d045e1e44bb46c34166a7010e97b2ca,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__7.wav,f9d7e661142f725aadab018869abd17d0d045e1e44bb46c34166a7010e97b2ca
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__8.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__8.wav,37677f9e2506066b40fdd72997a5d9c20254dd673b776f794301618ceac956c1,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__8.wav,37677f9e2506066b40fdd72997a5d9c20254dd673b776f794301618ceac956c1
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__8.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__8.wav,37677f9e2506066b40fdd72997a5d9c20254dd673b776f794301618ceac956c1,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__8.wav,37677f9e2506066b40fdd72997a5d9c20254dd673b776f794301618ceac956c1
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__8.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__8.wav,37677f9e2506066b40fdd72997a5d9c20254dd673b776f794301618ceac956c1,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__8.wav,37677f9e2506066b40fdd72997a5d9c20254dd673b776f794301618ceac956c1
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__9.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__9.wav,1b98106b9c0cb008aabb652dc877f951088a350cdced0d08719aa73c84f598bc,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__9.wav,1b98106b9c0cb008aabb652dc877f951088a350cdced0d08719aa73c84f598bc
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__9.wav,open,target,open/raw/target/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__9.wav,1b98106b9c0cb008aabb652dc877f951088a350cdced0d08719aa73c84f598bc,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__9.wav,1b98106b9c0cb008aabb652dc877f951088a350cdced0d08719aa73c84f598bc
relative_pattern,20220628152315_m_qiandao_f_w&kaiyuan_f_w_4_label__1__9.wav,speedboat,other,speedboat/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__9.wav,1b98106b9c0cb008aabb652dc877f951088a350cdced0d08719aa73c84f598bc,uuv,other,uuv/raw/other/20220628152315_M_QianDao_F_W&KaiYuan_F_W_4_label__1__9.wav,1b98106b9c0cb008aabb652dc877f951088a350cdced0d08719aa73c84f598bc
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&kaiyuan_f_w_3_label__1__1.wav,open,target,open/raw/target/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__1.wav,d3fa34a41e64a53035cfd8e4efbf237e859522d12a20f30699ebe06673ddac21,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__1.wav,d3fa34a41e64a53035cfd8e4efbf237e859522d12a20f30699ebe06673ddac21
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&kaiyuan_f_w_3_label__1__10.wav,open,target,open/raw/target/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__10.wav,cc0830d6cca0f4b0f92bcaaf35dc3fada33d3de77e8a154ebfd1355b53163c22,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__10.wav,cc0830d6cca0f4b0f92bcaaf35dc3fada33d3de77e8a154ebfd1355b53163c22
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&kaiyuan_f_w_3_label__1__11.wav,open,target,open/raw/target/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__11.wav,2555734eca5f1800196d46b8f10db33732a01947f5efe5c77aa37b5d94d4d876,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__11.wav,2555734eca5f1800196d46b8f10db33732a01947f5efe5c77aa37b5d94d4d876
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&kaiyuan_f_w_3_label__1__12.wav,open,target,open/raw/target/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__12.wav,5aec592c7eb7c18e199d7e5b00d8a353e4f2078634b565e78bb79cf41efc21e5,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__12.wav,5aec592c7eb7c18e199d7e5b00d8a353e4f2078634b565e78bb79cf41efc21e5
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&kaiyuan_f_w_3_label__1__13.wav,open,target,open/raw/target/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__13.wav,1875382faf4ce00386dfb6daed71bd30df13df6116f497810ffbade20761cd89,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__13.wav,1875382faf4ce00386dfb6daed71bd30df13df6116f497810ffbade20761cd89
relative_pattern,20220628152315_m_speedboat_f_w&speedboat_f_w&kaiyuan_f_w_3_label__1__14.wav,open,target,open/raw/target/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__14.wav,2e6307065d445e55d783954b74aad47f159844476f5a1002a1e9a59cb1025ce7,uuv,other,uuv/raw/other/20220628152315_M_SpeedBoat_F_W&SpeedBoat_F_W&KaiYuan_F_W_3_label__1__14.wav,2e6307065d445e55d783954b74aad47f159844476f5a1002a1e9a59cb1025ce7
